text,label
"Saat sendirian, tidak ada lagi Hakan yang ikut berdiri di sampingnya, Sri menyadari banyak hal yang selama ini abai dia perhatikan.",eyd
Tidak hanya dia yang kehilangan bayi-bayi itu.,eyd
"Ibu Rajendra Khan terlihat sedih, Amrita, bahkan Rajendra Khan yang selalu bergurau, terlihat amat sedih.",eyd
Apalagi suaminya amat kehilangan.,eyd
"Sri menyadari, dia selama ini hanya sibuk mengurus dirinya sendiri, merasa dialah yang paling berhak kehilangan, paling susah hidupnya.",eyd
"Hakan juga kehilangan bayi-bayi mereka, tapi Hakan memutuskan menyisihkan hal itu, fokus membantu Sri agar kembali bergembira.",eyd
Lantas apa yang Sri lakukan untuk Hakan?,eyd
Apakah dia berusaha membantu Hakan melewati masa sulitnya?,eyd
"Dia hanya sibuk memasang wajah sedih, berdiam diri, bermuram durja.",eyd
"Sri menghela nafas perlahan, menyeka pipinya.",eyd
"Dulu, dia sering bertanya, apa pengorbanan yang telah dilakukan Hakan agar dia yakin laki-laki dari Turki itu memang mencintainya.",eyd
"Tapi tidak pernah sekalipun dia berpikir, Hakan juga berhak bertanya, lantas apa pengorbanan yang dilakukan Sri untuknya?",eyd
"Perusahaan IT milik Hakan seharusnya maju pesat, menjadi raksasa perusahaan dunia, karena Hakan berdiri di depan, menjadi pelopor dalam industri tersebut.",eyd
"Tapi perusahaan itu hanya biasa-biasa saja, bukan karena Hakan tidak pintar menjalankan bisnisnya, melainkan karena dia lebih mengutamakan keluarganya.",eyd
"Dia mengorbankan perusahaan itu agar lebih sering berkumpul dengan Sri, dia mengurangi jam kerja, agar lebih banyak waktu untuk Sri.",eyd
Lantas apa yang telah Sri lakukan untuk Hakan?,eyd
Dia bahkan tetap mengotot bekerja saat kehamilan pertamanya.,eyd
Banyak sekali pengorbanan yang dilakukan suaminya.,eyd
"Hakan bersedia tinggal di apartemen ini, padahal mereka bisa pindah, memiliki rumah yang lebih baik di tengah kota London.",eyd
"Hakan yang bersedia menyesuaikan dengan budaya baru, padahal komunitas pendatang Turki, juga sama besarnya dengan pendatang India.",eyd
Dia abai sekali melihat semua hal itu.,eyd
"Lantas saat Hakan tiba di ujung kisahnya, apakah Hakan menyesalinya?",eyd
"Hakan sambil tersenyum bilang: aku tidak akan menangis sedih karena semua berakhir, aku akan tersenyum bahagia karena semua hal itu pernah terjadi.",eyd
"Sri tergugu, dalam kisah hidupnya di London ini, adalah Hakan tokoh utamanya.",eyd
Bukan tentangnya.,eyd
Hakan yang menumpang bus rute 16 hanya untuk bertemu dengannya selama lima menit.,eyd
"Hakan yang selalu riang, tidak pernah kehabisan energi positif—meski istrinya sedang bermuram durja tanpa alasan.",eyd
"Hakan yang mengalah, mendengarkan, melupakan kebahagiaan sendiri demi istrinya berbahagia.",eyd
Pintu apartemen Sri didorong dari luar—Ibu Rajendra Khan melangkah masuk.,eyd
"""Sri, kamu baik-baik saja?"" Ibu Rajendra Khan melihat Sri yang menangis.",eyd
"""Aku baik-baik saja, Aami."" Sri menoleh.",eyd
"""Ini hampir pukul sebelas malam, Sri.",eyd
"Kamu sebaiknya tidur."" Ibu Rajendra Khan membimbingnya ke ranjang.",eyd
"""Kamu mau gordennya ditutup atau dibiarkan terbuka?"" ""Biarkan saja terbuka, Aami.""",eyd
Ibu Rajendra Khan mengangguk.,eyd
Mulai membereskan nampan makanan—yang hanya habis separuh.,eyd
"Ini jadwal rutinnya, mengambil piring, gelas kotor, sekaligus memastikan Sri baik-baik saja.",eyd
"Tidak lama, dia sudah siap beranjak kembali ke lantai dua.",eyd
"""Iya, Sri?"" Langkah kaki Ibu Rajendra Khan terhenti.",eyd
"""Terima kasih banyak sudah membantu Sri.",eyd
"Aami baik sekali."" Sri berkata pelan.",eyd
Jangan membahas soal itu.,eyd
"Sudah menjadi kewajibanku melakukannya."" Ibu Rajendra Khan meletakkan nampan di atas meja, beranjak duduk di ranjang.",eyd
"""Aku tidak pernah melihat Ibu kandungku, Aami."" Sri menatap lamat-lamat wajah Ibu Rajendra Khan, ""Tapi aku menemukan Ibu terbaik di kota ini.",eyd
"Ibu yang tiada duanya.""",eyd
"""Kemarilah, Sri."" Ibu Rajendra Khan meraih tubuh Sri.",eyd
"""Aku berjanji, Aami.",eyd
"Mulai besok aku tidak akan merepotkan siapapun lagi."" Sri berkata pelan, ""Mulai besok, aku akan kembali menjadi riang.",eyd
"Menjadi Sri yang pertama kali tiba di kota ini, Sri yang pertama kali....",eyd
"Pertama kali bertemu Hakan Karim, laki-laki yang amat mencintai Sri.""",eyd
Memeluk Sri lebih erat.,eyd
"""Sri berjanji, Aami.",eyd
"Masih ada tiga tahun lagi episode kehidupan Sri Ningsih di kota London, tapi khusus untuk sub-bab perjalanan cintanya, praktis telah ditutup sejak malam itu.",eyd
"Sri Ningsih tetap rutin setiap tanggal-tanggal tertentu mengunjungi pusara Hakan dan bayi-bayi mereka, tapi kali ini dia sudah berdamai.",eyd
Dia kembali bekerja sebagai sopir bus.,eyd
"Enam bulan mengemudi lagi bus rute 16, perusahaan menawarkan posisi kepala pool Cricklewood kepadanya— posisi itu hanya bisa diisi oleh sopir senior.",eyd
"Sri menolaknya, dia lebih menyukai membawa bus, mendengar suara pintu mendesis terbuka dan menutup, penumpang yang naik-turun, jalanan macet, suara klakson.",eyd
"Toh, dengan tetap menyetir bus, dia bisa mengenang kisah cintanya bersama Hakan setiap hari.",eyd
"Pukul 07.30, melaju di jalanan kota London yang padat, tiba di halte Brondesbury, Sri akan tersenyum lebar, menoleh ke pintu.",eyd
"Baginya, Hakan selalu loncat naik ke atas bus, menyapanya.",eyd
"Pun ketika tiba di Victoria Bus Station, istirahat lima menit, baginya Hakan selalu bersamanya, duduk di sebelah.",eyd
"Mereka mengobrol sebentar, tentang jalanan, tentang cuaca, tentang makanan favorit, lantas saat pengawas terminal memberikan kode, Hakan buru- buru loncat turun, sambil berseru, ""Sampai ketemu besok pagi, Sri.""",eyd
Waktu kemabli melesat tidak terasa.,eyd
"Tahun 1996-1997, Sri Ningsih memperoleh penghargaan sebagai sopir bus teladan kota London yang ketiga dan keempat kalinya.",eyd
"Selama belasan tahun tinggal di London, Sri menyaksikan gedung-gedung baru dibangun, pusat perbelanjaan tumbuh, apartemen, kawasan-kawasan modem.",eyd
"Sistem transportasi publik berkembang pesat, jaringan bus, kereta bawah tanah, berusaha mengimbangi pertumbuhan penduduk kota London.",eyd
"Tahun 1997, Amrita melahirkan bayi pertamanya, anak perempuan.",eyd
"Tahun 1998, giliran Rajendra Khan memperoleh anak kedua, laki-laki.",eyd
Apartemen lantai dua semakin ramai.,eyd
Sri Ningsih sering menghabiskan waktu menemani anak-anak tersebut.,eyd
Juga mengajak anak-anak pergi ke tempat wisata.,eyd
Sambil menggendong salah- satunya.,eyd
"Tanya berlarian di samping, Sri misalnya riang mengajak mereka ke Aquarium London yang baru diresmikan.",eyd
Sri menunaikan janjinya untuk kesekian kali.,eyd
"Tidak nampak lagi kesedihan di wajah Sri Ningsih—atau tepatnya entahlah, tidak ada yang tahu sesungguhnya suasana hati seseorang hanya dengan melihat wajahnya.",eyd
"Hati manusia persis seperti lautan, penuh misteri.",eyd
Kita tidak pernah tahu kejadian menyakitkan apa yang telah dilewati oleh seseorang.,eyd
"Tahun 1999 tiba, dunia dihebohkan oleh Y2K, masalah penanggalan komputer, millennium bug.",eyd
"Sri menyaksikan semua keramaian itu di televisi, surat kabar.",eyd
"Dunia harus melakukan migrasi sistem penanda tahun besar-besaran, atau jika tidak, sistem keuangan, perbankan, penerbangan, penggajian, kemananan, persenjataan dan data-data penting akan menjadi kacau- balau karena komputer keliru mengenali tanggal.",eyd
"Termasuk perusahaan bus tempatnya bekerja, melakukan perubahan sistem.",eyd
"Di tahun itu, Sri Ningsih sudah tiba di penghujung episode kehidupannya di kota London.",eyd
"Persis tanggal 31 Desember, saat seluruh dunia merayakan pesta tahun baru, sekaligus millennium baru, Sri Ningsih diam-diam meninggalkan apartemennya.",eyd
"Keluarga Rajendra Khan sedang berkumpul di lantai dua, mereka sedang menghabiskan makanan kecil, bersilaturahmi, merayakan malam tahun baru.",eyd
"Dari tadi Ibu Rajendra Khan mencari Sri, tidak terlihat batang hidungnya.",eyd
"Saat makan malam, kursi yang biasa ditempati Sri juga kosong.",eyd
"Juga saat berkumpul, Sri tidak terlihat di tempat biasanya dia duduk.",eyd
"""Rajendra, mana Baihan- mu?"" Ibu Rajendra Khan bertanya.",eyd
"""Aku bukan pengawal pribadi Baihan, Aami.",eyd
"Mana aku tahu dia ada di mana, dan bukan tugasku pula mengawasi dia setiap saat."" Rajendra Khan menjawab santai, tiduran di atas sofa panjang, sementara dua anaknya duduk di kakinya.",eyd
Ibu Rajendra Khan mendelik pada putra sulungnya.,eyd
"""Mungkin Baihan sedang sakit, Aami."" Amrita berujar, ""Tadi sore aku sempat berpapasan di lift, wajahnya pucat, tangannya gemetar.",eyd
"Aku tidak sempat bertanya, karena si kecil rewel, menangis.",eyd
"Hanya menyapa sekilas.""",eyd
"""Wajahnya pucat?"" Ibu Rajendra Khan bergumam.",eyd
"Pucat pasi, seperti habis bertemu dengan hantu.""",eyd
"""Mana ada hantu siang-siang, Choti.",eyd
"Kamu mengkhayal."" Rajendra menyergah adiknya.",eyd
"""Itu hanya gaya bahasa, Bhai.",eyd
"Seperti habis melihat hantu, bukan berarti hantu sungguhan."" ""Rajendra, pergi ke lantai delapan, periksa apakah Baihan- mu baik-baik saja atau tidak.""",eyd
"""Dia baik-baik saja, Aami.",eyd
"Aduh, aku sedang santai ini.",eyd
Aku tidak mau kemana-mana.,eyd
"Suruh orang lain saja, bibi- bibi atau paman-paman.",eyd
"Lagipula, baru tadi siang Baihan mengajak anak-anak melihat perayaan pembukaan London Eye.",eyd
"Baihan tidak akan mendadak pingsan, boleh jadi dia tertidur di apartemennya.",eyd
"Lupa kalau malam ini tahun baru.""",eyd
"Periksa Baihan -mu sekarang!"" Ibunya melotot.",eyd
"Baiklah!"" Rajendra Khan bangkit, memindahkan anak-anaknya duduk di sofa, bersungut-sungut, ""Lama- lama, saya merasa Aami lebih sayang dengan Baihan anak angkat dari Indonesia daripada dengan anak kandungnya sendiri.",eyd
"Malang sekali tinggal di keluarga ini.""",eyd
Amrita tertawa mendengarnya—Rajendra Khan hanya bergurau.,eyd
"Lima menit, Rajendra Khan kembali dari lantai atas, wajahnya serius, nafasnya menderu lebih kencang, di tangannya tergenggam sepucuk surat.",eyd
"""Ada apa, Bhai ?",eyd
"Jangan bergurau."" Amrita bertanya.",eyd
"""Baihan—"" Rajendra Khan menjulurkan kertas.",eyd
"Untuk orang yang suka bergurau, ekspresi wajah Rajendra terlihat serius sekali.",eyd
"Ruangan lantai dua itu lengang, semua orang menatap Rajendra Khan tidak mengerti.",eyd
"""Baihan telah pergi."" Rajendra berkata pelan.",eyd
Teras lantai dua apartemen juga lengang.,eyd
"""Aku benar-benar tidak mengerti apa yang terjadi.",eyd
"Sri Ningsih memutuskan pergi begitu saja malam itu, tanpa berpamitan langsung.""",eyd
Ibu Rajendra Khan menyeka ujung matanya.,eyd
Wanita usia delapan puluh tahun lebih itu terlihat sedih.,eyd
"""Apa isi surat itu?"" Zaman bertanya.",eyd
"Aku bahkan masih mengingat setiap kalimatnya, karena terlalu sering membacanya. 'Aami, maafkan Sri.",eyd
"Sore ini, Sri harus pergi.",eyd
Terima kasih banyak atas semua kebaikan.,eyd
"Sri minta maaf tidak bisa mengucapkan selamat tinggal secara langsung, Sri harus pergi diam-diam.",eyd
"Sri Ningsih.' Surat itu dipenuhi bercak air, dia pastilah menangis saat menulisnya.""",eyd
"""Apakah Ibu bisa menebak kenapa Sri mendadak pergi?""",eyd
"""Aku sama sekali tidak tahu."" Ibu Rajendra Khan mengusap rambut berubannya, ""Mungkin dia membutuhkan suasana baru, mungkin dia tidak pernah berhasil melupakan bayi-bayinya, suaminya.",eyd
"Apartemen ini, setiap jengkalnya menyimpan kenangan itu.",eyd
"Mungkin dia tidak tahan lagi.""",eyd
"Rajendra Khan menggeleng, ""Aku tidak pernah sepakat dengan teori itu, Aami.",eyd
Baihan pergi bukan karena itu.,eyd
Tiga tahun terakhir dia terlihat bahagia.,eyd
"Lagipula, jika Baihan memang pergi karena ingin mencari suasana baru, dia bisa pamit baik-baik.",eyd
"Kita bisa mengantarnya kemana pun Baihan mau, termasuk ke planet Mars sekalipun.""",eyd
"Zaman mengangguk, pendapat Rajendra Khan lebih masuk akal.",eyd
"""Tetapi apa yang membuatnya pergi?",eyd
Apakah dia tidak menyukai kita lagi?,eyd
"Apakah—"" Ibu Rajendra Khan tergugug, menangis pelan.",eyd
Ayah Rajendra Khan memeluk bahu istrinya.,eyd
Berbisik itu mustahil.,eyd
Sri akan selalu menjadi bagian keluarga mereka.,eyd
"Zaman terdiam, menatap buku catatannya, kasus ini sama persis seperti di Jakarta.",eyd
Saat Sri Ningsih juga mendadak menjual pabriknya dan memutuskan meninggalkan Jakarta.,eyd
"Sri terlihat pucat pasi, tubuhnya gemetar.",eyd
Apa yang membuatnya demikian?,eyd
"Dan satu lagi, Chaterine menyebut istilah 'hantu'.",eyd
"Pun sama, Amrita juga menyebut kata itu, 'seperti habis melihat hantu!",eyd
Apa yang sebenarnya terjadi?,eyd
"""Boleh aku bertanya satu hal lagi?"" Zaman teringat sesuatu.",eyd
"""Tentu saja, my friend.",eyd
"Silahkan."" Rajendra Khan mengangguk.",eyd
"""Apa yang terjadi dengan perusahaan IT milik Hakan setelah dia meninggal?""",eyd
"""Perusahaan itu baik-baik saja, kepemilikannya pindah ke Sri Ningsih.",eyd
"Saat Hakan meninggal, Sri menunjuk Aamir menjadi CEO perusahaan, karena Aamir adalah sarjana komputer dari Oxford, anak itu berbakat menjalankan bisnis, perusahaan itu berkembang pesat dua puluh lima tahun terakhir, memiliki gedung delapan belas lantai di pusat kota London.",eyd
"Ini juga menjadi masalah pelik kami, my friend.",eyd
Perusahaan itu bernilai setidaknya ratusan juta poundsterling sekarang.,eyd
Sri Ningsih sejatinya lebih kaya sepuluh kali dibanding kami.,eyd
"Dengan kabar meninggalnya Sri Ningsih, entah bagaimana urusannya ini.",eyd
"""Astaga?"" Zaman mengusap dahinya.",eyd
Sri Ningsih ternyata masih memiliki harta warisan lain di luar kepemilikan 1% saham di perusahaan raksasa dunia.,eyd
Zaman buru-buru mencatat informasi baru itu.,eyd
"""Apakah ada catatan, wasiat, atau apapun dari Sri Ningsih sebelum dia pergi.""",eyd
"""Tidak ada."" Rajendra Khan menggeleng.",eyd
"""Atau wasiat itu diberitahukan kepada Aamir?""",eyd
"Aamir bahkan justeru bertanya berkali-kali soal ini, apa yang harus dia lakukan, karena perusahaan itu hendak go public, menjual saham, agar semakin berkembang.",eyd
"Dia tidak berani mengambil keputusan besar tanpa persetujuan Sri Ningsih.""",eyd
"Zaman menelan ludah, masalah ini semakin rumit, Eric harus diberitahu.",eyd
Harta warisan bernilai besar itu atas nama hukum akan diambil alih Ratu Inggris tanpa kejelasan siapa pewarisnya.,eyd
"""Mungkin kamu bisa mencari jalan keluarnya.",eyd
"Kamu pengacara yang mengurus kematian Sri Ningsih, bukan?""",eyd
"Zaman mengangguk—tapi setelah mendengar episode kehidupan Sri di kota London, dia tidak seyakin itu sekarang.",eyd
"Sri positif tidak memiliki kerabat, bayi-bayinya telah meninggal, dan sejauh ini, Sri juga tidak meninggalkan surat wasiat.",eyd
Belum ada solusi atas masalah ini.,eyd
Teras lantai dua lengang sejenak.,eyd
"Zaman menutup buku catatannya, memasukkanya ke dalam ransel.",eyd
"Percakapan ini sudah selesai, dia telah mendengar seluruh kisah Sri Ningsih di London.",eyd
"Zaman berdiri, mengucapkan terima kasih, meminta maaf telah mengganggu istirahat hingga larut malam.",eyd
"Sampai bertemu di kiosku besok pagi, my friend."" Rajendra Khan menepuk bahunya.",eyd
"Zaman menyalami Ibu Rajendra Khan, berpamitan.",eyd
"""Aku tahu kamu anak yang jujur,"" Ibu Rajendra Khan menatap Zaman, ""Aku selalu bisa mengenali seseorang dari tatapan matanya.",eyd
Tolong tunaikan amanat terakhir Sri Ningsih sebaik mungkin.,eyd
"Sri berhak mendapatkan yang terbaik.""",eyd
Zaman memutuskan mampir sebentar di Belgrave Square sekembali dari apartemen Rajendra Khan.,eyd
"Dia belum mengantuk, penerbangan lintas benua yang dilakukan sembilan hari terakhir membuat ritme tubuhnya belum normal, jetlag.",eyd
Dua staf firma hukum yang mencari data masih bekerja di kantor.,eyd
"""Kalian bisa menghentikan mencari alamat Sri Ningsih.",eyd
Aku sudah menemukannya.,eyd
"Maaf, aku tidak segera memberitahu."" Zaman menemui mereka.",eyd
"Dua staf itu menghembuskan nafas lega, seperti terbebas dari pekerjaan menyebalkan—mereka seharian tidak meninggalkan meja kerja, sejak pagi memeriksa data ratusan rumah sakit.",eyd
"""Tapi aku ada pekerjaan baru.""",eyd
Dua staf itu saling tatap.,eyd
"""Tolong periksa kepemilikan, struktur keuangan, badan hukum salah-satu perusahaan IT di kota ini.",eyd
"Yang satu ini, tidak harus bergegas, bisa dilakukan besok pagi.",eyd
Kalian bisa pulang sekarang.,eyd
"Terima kasih sudah membantuku.""",eyd
Zaman melangkah ke ruangannya.,eyd
"""Maaf, Pak Zaman."" Salah-satu staf berseru.",eyd
"""Iya?"" Menoleh.",eyd
"""Ada surat dari Departemen Hukum Inggris, tiba tadi sore, meminta keterangan resmi tentang kematian Ibu Sri Ningsih di Perancis.",eyd
Mereka menunggu jawaban.,eyd
"Bagaimana aku membalas surat tersebut?""",eyd
"Zaman menggeleng, ""Tunda jawabannya hingga aku menyelesaikan semua investigasi, kita masih pirnya waktu hingga tenggat resmi.",eyd
"Kita tidak bisa membawa masalah ini ke hakim pengadilan sebelum memahami seluruhnya.""",eyd
Zaman meneruskan langkah menuju ruangan.,eyd
Menghempaskan punggung di kursi.,eyd
Bagaimana dia bisa menyelesaikan harta warisan milik Sri Ningsih?,eyd
"Tanpa ahli waris, tinggal satu yang bisa diharapkan, surat wasiat.",eyd
Apakah Sri sempat menulis surat wasiat?,eyd
Zaman menatap foto Sri Ningsih mengenakan jaket sopir bus rute 16 kota London di layar laptop.,eyd
Tinggal satu lagi episode kehidupan Sri Ningsih yang belum dia ketahui.,eyd
"Panti Jompo, La Cerisaie Maison de Retraite Paris.",eyd
"Zaman sudah menemui Aimee di awal investigasi, mendengar garis besar kehidupan Sri di sana, dan sejauh ini Aimee—orang terdekat Sri di Panti Jompo—tidak tahu tentang surat wasiat.",eyd
"Apakah dia harus pergi ke Paris lagi, menemui Aimee.",eyd
Meminta Aimee menceritakan lebih detail kehidupan Sri di sana?,eyd
"Sekaligus memeriksa kamar 602, boleh jadi ada petunjuk.",eyd
"Zaman bergumam, itu bukan ide yang buruk, dia bisa melakukannya besok.",eyd
"Zaman beranjak membuka inbox email, hari-hari ini dia tidak sempat memeriksanya, ada beberapa email yang tertunda dibaca dan di-reply.",eyd
"Mulai dari email teman- temannya dulu di sekolah master hukum, email urusan keuangan pribadi, email dari dojo Taekwondo tempatnya berlatih, hingga email spam penawaran produk yang nyasar masuk inbox-nya.",eyd
Ada satu email yang menarik perhatian Zaman untuk segera dibaca.,eyd
Dari Hans Zulkarnaen—kakak iparnya di Jakarta.,eyd
Zaman mengklik email itu.,eyd
"'Halo Zaman, apa kabarmu?",eyd
"Maaf langsung ke topik percakapan, sekali lagi aku hendak memastikan, apakah kamu dan Ibumu bisa datang di pertemuan keluarga bulan depan?",eyd
"Ini penting sekali, karena selain Mama dan kami berempat sudah sepakat memberikan bagian warisan yang menjadi hak kalian, juga sekaligus agar kita bisa menyambung tali silaturahmi yang pernah terputus.",eyd
"Aku tadi siang menyempatkan diri datang ke Bandung, menemui Ibumu, tapi sepertinya dia tetap tidak bersedia ditemui.",eyd
"Hanya kamu satu-satunya harapan kami, Zaman.",eyd
Bisakah kamu membujuk Ibumu agar hadir.,eyd
Kami sungguh minta maaf atas semua masa lalu dan bersiap memperbaiki semuanya.,eyd
Salam dari kakakmu.,eyd
Hans Zulkarnaen.,eyd
"Btw, Ibumu sepertinya sedang tidak sehat, aku sekilas melihatnya memakai tongkat—boleh jadi aku keliru, karena hanya berdiri di ruang tamu, Ibumu di kamar, tidak mau keluar.",eyd
